"DateTime","Depth","mod_temp","obs_temp"
2021-07-12,"2",23.7893032662409,25.7852
2021-07-12,"3",22.2289995930535,24.7874
2021-07-12,"4",21.6058860324718,21.3953
2021-07-12,"5",20.1075036702108,15.6127
2021-07-12,"6",13.0171482411265,11.9314
2021-07-12,"7",11.6248675188624,10.1884
2021-07-12,"8",11.1114726329549,9.4002
2021-07-12,"9",8.86337728061923,9.1523
2021-07-26,"0.1",29.9941063120665,27.2402
2021-07-26,"1",29.3879534841058,27.2441
2021-07-26,"10",8.90225841507054,8.95
2021-07-26,"11",8.90401609973805,8.9541
2021-07-26,"2",24.9621445908744,27.152
2021-07-26,"3",23.0291753713077,24.3477
2021-07-26,"4",21.365343402431,20.7524
2021-07-26,"5",21.2138990570729,15.5721
2021-07-26,"6",12.6094913813398,12.2376
2021-07-26,"7",11.7305915260354,10.5409
2021-07-26,"8",11.50290384619,9.4983
2021-07-26,"9",8.96167620426447,9.2417
2021-08-09,"0.1",28.6954478364627,27
2021-08-09,"1",28.1901392309723,26.7
2021-08-09,"2",26.1206263312206,25.9
2021-08-09,"3",23.2764499714701,25.5
2021-08-09,"4",22.3103899360242,24
2021-08-23,"0.1",24.5110661059828,26.6
2021-08-23,"1",23.8538709981898,26.6
2021-08-23,"10",10.3888628027493,9.7
2021-08-23,"11",9.94770713941314,9.4
2021-08-23,"2",19.2532319594583,26.6
2021-08-23,"3",17.6944284240339,26.6
2021-08-23,"4",17.2601031518152,24.3
2021-08-23,"5",17.2601031518152,20.5
2021-08-23,"6",16.2859360244014,15.4
2021-08-23,"7",15.0479388658945,12.7
2021-08-23,"8",13.499314598869,11.1
2021-08-23,"9",11.3857811000469,10.1
2021-09-06,"0.1",24.689779459455,24.7
2021-09-06,"1",23.4058830548783,24.8
2021-09-06,"10",10.1206701561506,9.9
2021-09-06,"11",9.87380283543702,9.9
2021-09-06,"2",18.9376063490104,24.8
2021-09-06,"3",17.1404087652861,24.8
2021-09-06,"4",16.170979781425,24.1
2021-09-06,"5",16.170979781425,18.8
2021-09-06,"6",15.0237004576562,16.3
2021-09-06,"7",14.2023621293013,13.1
2021-09-06,"8",12.9980600144851,10.8
2021-09-06,"9",10.8400630178316,10.1
2021-09-21,"0.1",25.9334554225624,22.7
2021-09-21,"1",25.931355615841,23
2021-09-21,"10",9.94294246446425,9.8
2021-09-21,"11",NA,9.6
2021-09-21,"2",23.1363525379373,23
2021-09-21,"3",20.5204090528284,23
2021-09-21,"4",17.9734621797448,23
2021-09-21,"5",16.6513216367627,19
2021-09-21,"6",13.9362520179716,14.9
2021-09-21,"7",13.56730599628,12.6
2021-09-21,"8",12.9642465816178,10.9
2021-09-21,"9",9.9879369190463,10.2
2021-10-12,"0.1",19.493279441018,20.1
2021-10-12,"1",19.4887908570677,19.9
2021-10-12,"10",10.1998955106524,10
2021-10-12,"11",10.1557804009334,9.8
2021-10-12,"2",16.934769041257,19.8
2021-10-12,"3",15.0546695885772,19.7
2021-10-12,"4",14.0752464899775,19.7
2021-10-12,"5",12.9529972674212,19.4
2021-10-12,"6",12.7411601977266,16.7
2021-10-12,"7",12.5018308595449,13.4
2021-10-12,"8",12.4738221175333,11.5
2021-10-12,"9",10.3996161727992,10.3
2021-10-26,"0.1",18.4733280818467,16.3
2021-10-26,"1",18.4721161269164,16.3
2021-10-26,"10",10.2001253582307,10.3
2021-10-26,"2",18.2131879100523,16.3
2021-10-26,"3",16.104805350863,16.3
2021-10-26,"4",13.6653259894101,16.3
2021-10-26,"5",11.9891348907537,16.3
2021-10-26,"6",11.0006877852552,16.3
2021-10-26,"7",10.9039330886022,16.3
2021-10-26,"8",10.7536772879358,16.3
2021-10-26,"9",10.2232405687152,10.6
2021-11-09,"0.1",11.9078328180662,11.8
2021-11-09,"1",11.9078311478473,11.5
2021-11-09,"10",8.25476827727461,10.9
2021-11-09,"11",NA,10.8
2021-11-09,"2",11.9037240595827,11.4
2021-11-09,"3",11.5891875774574,11.4
2021-11-09,"4",11.4783150811901,11.4
2021-11-09,"5",11.4101297221077,11.3
2021-11-09,"6",11.328445778147,11.2
2021-11-09,"7",10.9737463307555,11.2
2021-11-09,"8",9.6518002955489,11.2
2021-11-09,"9",8.25476827727461,11.1
2021-11-22,"0.1",8.43999849847127,8.6
2021-11-22,"1",9.70553461635774,8.5
2021-11-22,"2",9.70553447330018,8.5
2021-11-22,"3",9.70544860899086,8.5
2021-11-22,"4",9.56960661483892,8.5
2021-11-22,"5",9.56960661483892,8.5
2021-11-22,"6",9.56960661483892,8.5
2021-11-22,"7",9.56960661483892,8.4
2021-11-22,"8",9.12472092029773,8.5
2021-11-22,"9",6.54427869923346,8.5
2021-12-06,"0.1",10.6918121820559,7
2021-12-06,"1",10.6918121820559,6.7
2021-12-06,"10",9.63681412920667,6.3
2021-12-06,"2",10.6918121820559,6.5
2021-12-06,"3",10.6918121820559,6.5
2021-12-06,"4",10.6918121820559,6.5
2021-12-06,"5",10.6918121820559,6.4
2021-12-06,"6",10.6918121736137,6.4
2021-12-06,"7",10.6917591003016,6.4
2021-12-06,"8",10.1903294451464,6.4
2021-12-06,"9",9.92521955850653,6.3
2022-01-26,"0.1",-1.5148458515984,2.8
2022-01-26,"1",6.08462671703725,2.7
2022-01-26,"10",5.83676973347041,2.8
2022-01-26,"2",5.83676973347041,2.7
2022-01-26,"3",5.83676973347041,2.7
2022-01-26,"4",5.83676973347041,2.7
2022-01-26,"5",5.83676973347041,2.7
2022-01-26,"6",5.83676973347041,2.7
2022-01-26,"7",5.83676973347041,2.7
2022-01-26,"8",5.83676973347041,2.7
2022-01-26,"9",5.83676973347041,2.7
2022-02-24,"0.1",7.15159495205198,5.1364
2022-02-24,"1",6.43225384965713,5.354
2022-02-24,"10",5.32725773752243,4.9517
2022-02-24,"11",NA,4.9517
2022-02-24,"2",5.47878614926483,5.332
2022-02-24,"3",5.39937897196057,5.2743
2022-02-24,"4",5.34504655764681,5.1654
2022-02-24,"5",5.32725773752243,5.1158
2022-02-24,"6",5.32725773752243,5.0591
2022-02-24,"7",5.32725773752243,4.9988
2022-02-24,"8",5.32725773752243,4.9729
2022-02-24,"9",5.32725773752243,4.9626
2022-03-22,"0.1",10.0302526432742,12.1508
2022-03-22,"1",9.95586938190659,11.5388
2022-03-22,"10",5.60878378632941,7.1956
2022-03-22,"11",NA,7.1956
2022-03-22,"2",8.82053912968263,10.5888
2022-03-22,"3",8.50348405546196,10.4167
2022-03-22,"4",8.3749581328179,9.8075
2022-03-22,"5",8.3727758344028,9.5291
2022-03-22,"6",8.29744400027592,8.1416
2022-03-22,"7",8.03435614194906,7.6095
2022-03-22,"8",6.2972036693075,7.3647
2022-03-22,"9",5.60878378632941,7.1981
2022-04-12,"0.1",11.9087837539815,14.7876
2022-04-12,"1",11.6635832243969,13.613
2022-04-12,"10",5.09472410003583,8.8279
2022-04-12,"11",NA,8.8279
2022-04-12,"2",10.3845547416967,10.7332
2022-04-12,"3",7.22246120068241,10.4828
2022-04-12,"4",6.43980819698055,10.2402
2022-04-12,"5",5.38704016575727,10.1045
2022-04-12,"6",5.22394034127,9.72
2022-04-12,"7",5.09472410003583,9.2709
2022-04-12,"8",5.09472410003583,9.2084
2022-04-12,"9",5.09472410003583,9.059
2022-05-02,"0.1",16.0668517219887,16.083
2022-05-02,"1",16.0357041808877,15.483
2022-05-02,"10",7.79813570699845,9.3584
2022-05-02,"11",NA,9.3584
2022-05-02,"2",13.4318473658955,15.454
2022-05-02,"3",11.3429452176064,15.4188
2022-05-02,"4",10.0329197856962,13.9056
2022-05-02,"5",9.55935891793083,11.3033
2022-05-02,"6",9.21474867509462,10.5695
2022-05-02,"7",9.09123496261932,9.705
2022-05-02,"8",8.08546245669097,9.4939
2022-05-02,"9",7.79892375854821,9.3524
