"DateTime","dens.elv_0","dens.elv_0.666626763463401","dens.elv_1.3332535269268","dens.elv_1.9998802903902","dens.elv_2.6665070538536","dens.elv_3.333133817317","dens.elv_3.9997605807804","dens.elv_4.6663873442438","dens.elv_5.3330141077072","dens.elv_5.99964087117061","dens.elv_6.66626763463401","dens.elv_7.33289439809741","dens.elv_7.99952116156081","dens.elv_8.66614792502421","dens.elv_9.33277468848761","dens.elv_9.99940145195101","dens.elv_10.6660282154144","dens.elv_11.3326549788778","dens.elv_11.9992817423412","dens.elv_12.6659085058046"
2011-08-08,999.769461119477,999.769494928579,999.768444589216,999.760915781458,999.706476395787,999.492601888574,999.444174367415,999.367066552128,999.044063165407,998.029875526229,997.889960434465,997.781521878719,997.62937915502,997.456481554839,996.733437514278,996.23928158855,996.230674875307,996.230674875308,NA,NA
2011-08-09,999.768157648417,999.768188342334,999.76781273952,999.762328798395,999.711522392406,999.489753733893,999.447735032123,999.379949215159,999.078936895272,998.06062374014,997.813119504188,997.719346565402,997.561224772581,997.346929732905,996.635742014063,996.292661247008,996.292402609752,996.292402609752,NA,NA
2011-08-10,999.766703029213,999.766724225666,999.766789273998,999.762877758391,999.715153196481,999.486267310798,999.45015679091,999.390436708047,999.117569665413,997.963259506457,997.742200931197,997.647630374061,997.483384064855,997.245334022158,996.429520117954,996.183270017824,996.121233570496,NA,NA,NA
2011-08-11,999.765406850517,999.765447943092,999.76550483218,999.762918591961,999.717545414145,999.482903310728,999.452172412217,999.399764207457,999.15587340841,998.003588731752,997.682400022972,997.586057184064,997.423363991044,997.188685246243,996.372795718218,996.138817901798,996.042354777067,NA,NA,NA
2011-08-12,999.763966492724,999.764012299405,999.764072590004,999.762467330257,999.718701831313,999.479333327772,999.453285138819,999.407245031194,999.190234980805,998.023974158325,997.672455447322,997.556278827853,997.396516327001,997.202597249166,996.333216926064,995.961098700012,995.734221941655,NA,NA,NA
2011-08-13,999.762497983082,999.762548536087,999.762623536688,999.761551881911,999.714736277908,999.477575532033,999.453167438445,999.410733060379,999.210389255045,998.235252668159,997.905939251397,997.562831583436,997.428784149297,997.221094381369,996.325929386662,995.945205335252,995.88228075131,NA,NA,NA
2011-08-14,999.760977542124,999.761028266434,999.76110352136,999.759813147993,999.704743785107,999.477885633335,999.450859247167,999.408336602444,999.212758334165,998.449184010722,998.250000266927,998.250000266927,997.707608222349,997.41350995027,996.901004400772,996.116458436592,995.90087964703,NA,NA,NA
2011-08-15,999.75927863367,999.759306032205,999.759246689465,999.750137671429,999.666172671637,999.487759189067,999.438854163881,999.37502111993,999.157904383753,998.511372597942,998.333168044737,998.333168044737,998.050933838829,997.665906590327,997.05020032864,996.213047957279,995.979627447841,NA,NA,NA
2011-08-16,999.757415135192,999.757415135192,999.75638306069,999.739928196245,999.651932039191,999.486650516674,999.427828908565,999.351432813009,999.134519116428,998.523370056805,998.306235311919,998.306235311919,998.111000868454,997.849845489856,997.247224080374,996.212451936995,995.876754305742,NA,NA,NA
2011-08-17,999.75560758881,999.755683537284,999.754258676014,999.737136480234,999.654189290642,999.481114521239,999.422479736051,999.34682609622,999.128946983033,998.532420157403,998.389230255147,998.389230255147,998.18194929149,998.036356175363,997.5534409841,996.392952876211,995.908561870246,995.89321435734,NA,NA
2011-08-18,999.753872691648,999.753956548186,999.751439274129,999.732084462715,999.646539901345,999.476807783506,999.401350145792,999.297463407027,998.776602486871,998.580386254479,998.580386254479,998.580386254479,998.565792270858,998.550117587818,998.066926819396,997.486855043501,996.150900957002,996.143758186446,NA,NA
2011-08-19,999.727023892056,999.720800811222,999.68331869189,999.619830465992,999.517941515951,999.385611939858,999.245513193663,999.040438487575,998.749924819,998.653155227069,998.653155227069,998.653155227069,998.653155227069,998.631024659202,998.251746276426,997.699934046481,997.010503815678,996.855583580526,NA,NA
2011-08-20,999.701148027405,999.693391769503,999.650369374116,999.585682683712,999.476812356121,999.312474836484,999.134053245715,998.968777146099,998.760712338288,998.680775324697,998.680775324697,998.680775324697,998.675642318779,998.640936741761,998.343212680456,997.850975003601,997.22545754852,996.776049761514,NA,NA
2011-08-21,999.695047528069,999.687111629122,999.642995320366,999.576454278909,999.459111442183,999.282915845508,999.118885807666,998.937185276873,998.767909822517,998.705891523599,998.705891523599,998.705891523599,998.705891523599,998.562323016484,998.366763066001,997.919696936618,997.287505937814,996.868320177752,NA,NA
