"DateTime","Depth","mod_wl","obs_wl"
2016-09-17,"0.1",10.9758659109085,11.4555555555556
2016-09-18,"0.1",10.979069525054,11.4666666666667
2016-09-19,"0.1",10.9809902021929,11.4777777777778
2016-09-20,"0.1",11.0575989626725,11.4888888888889
2016-09-21,"0.1",11.0548274760352,11.5
2016-09-22,"0.1",11.0548447346705,11.5111111111111
2016-09-23,"0.1",11.0574086203913,11.5222222222222
2016-09-24,"0.1",11.0607377690395,11.5333333333333
2016-09-25,"0.1",11.0651952746678,11.5444444444444
2016-09-26,"0.1",11.0706376776032,11.5555555555556
2016-09-27,"0.1",11.0861236513557,11.5666666666667
2016-09-28,"0.1",11.1018366793239,11.5777777777778
2016-09-29,"0.1",11.1147858105387,11.5888888888889
2016-09-30,"0.1",11.18074975495,11.6
2016-10-01,"0.1",11.2244972872995,11.6166666666667
2016-10-02,"0.1",11.2237822312743,11.6333333333333
2016-10-03,"0.1",11.2262626025796,11.65
2016-10-04,"0.1",11.2306504168838,11.6666666666667
2016-10-05,"0.1",11.237063205586,11.6833333333333
2016-10-06,"0.1",11.2445950840374,11.7
2016-10-07,"0.1",11.2758889968607,11.75
2016-10-08,"0.1",11.3533956151006,11.8
2016-10-09,"0.1",11.4142502929315,11.85
2016-10-10,"0.1",11.4321386278721,11.9
2016-10-11,"0.1",11.4566008327745,11.95
2016-10-12,"0.1",11.484878738009,12
2016-10-13,"0.1",11.48075137172,12
2016-10-14,"0.1",11.4775365377452,12
2016-10-15,"0.1",11.4751297909195,12
2016-10-16,"0.1",11.4767066289206,12
2016-10-17,"0.1",11.4751634416201,12
2016-10-18,"0.1",11.4716839478344,12
2016-10-19,"0.1",11.4693651406917,12
2016-10-20,"0.1",11.4731581302846,12
2016-10-21,"0.1",11.4419134129693,11.9571428571429
2016-10-22,"0.1",11.4129712680326,11.9142857142857
2016-10-23,"0.1",11.3856125088394,11.8714285714286
2016-10-24,"0.1",11.3545672807934,11.8285714285714
2016-10-25,"0.1",11.325252128876,11.7857142857143
2016-10-26,"0.1",11.3002303969037,11.7428571428571
2016-10-27,"0.1",11.2732682743447,11.7
2016-10-28,"0.1",11.2597565830754,11.675
2016-10-29,"0.1",11.2460542467685,11.65
2016-10-30,"0.1",11.2334707398345,11.625
2016-10-31,"0.1",11.217485288051,11.6
2016-11-01,"0.1",11.1968304416599,11.575
2016-11-02,"0.1",11.1808965366393,11.55
2016-11-03,"0.1",11.1603824561992,11.525
2016-11-04,"0.1",11.141170596433,11.5
2016-11-05,"0.1",11.128311761025,11.4833333333333
2016-11-06,"0.1",11.1181121106919,11.4666666666667
2016-11-07,"0.1",11.1052642374253,11.45
2016-11-08,"0.1",11.0908356595756,11.4333333333333
2016-11-09,"0.1",11.0824172005274,11.4166666666667
2016-11-10,"0.1",11.0697048151114,11.4
2016-11-11,"0.1",11.0439125546114,11.3666666666667
2016-11-12,"0.1",11.0302073200816,11.3333333333333
2016-11-13,"0.1",11.0129167996974,11.3
2016-11-14,"0.1",10.9851133223299,11.2666666666667
2016-11-15,"0.1",10.9622834384991,11.2333333333333
2016-11-16,"0.1",10.935234322353,11.2
2016-11-17,"0.1",10.9327139266686,11.2
2016-11-18,"0.1",10.9319460436527,11.2
2016-11-19,"0.1",10.9353842009146,11.2
2016-11-20,"0.1",10.932771866372,11.2
2016-11-21,"0.1",10.9307225942103,11.2
2016-11-22,"0.1",10.9289067462433,11.2
2016-11-23,"0.1",10.927814435861,11.2
2016-11-24,"0.1",10.9306388890446,11.2
2016-11-25,"0.1",10.9286887466988,11.2
2016-11-26,"0.1",10.9270926619061,11.2
2016-11-27,"0.1",10.9264253674557,11.2
2016-11-28,"0.1",10.9245679238261,11.2
2016-11-29,"0.1",10.9230476080507,11.2
2016-11-30,"0.1",10.9257834164571,11.2
2016-12-01,"0.1",10.9373434848167,11.2
2016-12-02,"0.1",10.9367654979848,11.2
2016-12-03,"0.1",10.933602224414,11.2
2016-12-04,"0.1",10.931262804324,11.2
2016-12-05,"0.1",10.9311123461482,11.2
2016-12-06,"0.1",10.9330058800787,11.2
2016-12-07,"0.1",10.9313222337367,11.2
2016-12-08,"0.1",10.9299634332637,11.2
2016-12-09,"0.1",10.9301190992615,11.2
2016-12-10,"0.1",10.9163949371947,11.18
2016-12-11,"0.1",10.9010824803222,11.16
2016-12-12,"0.1",10.885358611569,11.14
2016-12-13,"0.1",10.8699877321195,11.12
2016-12-14,"0.1",10.858726329027,11.1
2016-12-15,"0.1",10.8546697643984,11.0857142857143
2016-12-16,"0.1",10.8429418328414,11.0714285714286
2016-12-17,"0.1",10.8359233166253,11.0571428571429
2016-12-18,"0.1",10.8246858897699,11.0428571428571
2016-12-19,"0.1",10.8126458033421,11.0285714285714
2016-12-20,"0.1",10.8014919987898,11.0142857142857
2016-12-21,"0.1",10.7900439319845,11
2016-12-22,"0.1",10.7883223156908,11
2016-12-23,"0.1",10.7896888626079,11
2016-12-24,"0.1",10.787989717251,11
2016-12-25,"0.1",10.7969475471579,11
2016-12-26,"0.1",10.7954247689595,11
2016-12-27,"0.1",10.7947886376209,11
2016-12-28,"0.1",10.794133533046,11
