#Variables:
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_BNU-ESM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CanESM2_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CCSM4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp85(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3149, Longitude:-79.82) "
#Original Data File(s):
#macav2livneh_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),tasmax_BNU-ESM_rcp85(K),tasmax_CanESM2_rcp85(K),tasmax_CCSM4_rcp85(K),tasmax_CNRM-CM5_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K)"
""
yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),tasmax_BNU-ESM_rcp85(K),tasmax_CanESM2_rcp85(K),tasmax_CCSM4_rcp85(K),tasmax_CNRM-CM5_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K)
2006-04-29,294.723938,296.314667,296.431946,294.359009,297.617462,292.519196,294.349304,301.828186,305.587341,303.255981
2006-04-30,289.704224,300.643768,300.300629,296.215363,296.531342,296.055908,288.551575,302.641083,302.698669,303.502960
2006-05-01,287.463257,295.503601,298.314941,299.280670,299.212708,296.746918,289.590424,303.257599,299.154663,301.581451
2006-05-02,297.450867,295.696014,294.453979,293.047089,300.540375,296.174286,294.254059,300.352539,295.806580,296.787262
2006-05-03,293.709656,299.043182,296.160645,291.515564,300.557617,293.887238,293.674500,298.502655,292.159943,296.618927
2006-05-04,296.512878,293.482880,296.921936,288.640442,305.213013,293.336975,290.553802,300.940216,295.926086,301.077972
2006-05-05,298.146851,285.438049,294.683441,292.305054,301.396454,285.588776,294.000427,304.644562,295.840149,301.938446
2006-05-06,296.850891,288.639587,296.848938,291.962097,292.227875,297.644196,291.433594,302.858673,291.505310,300.736847
2006-05-07,305.524536,292.251099,299.557770,293.868988,295.010162,298.063812,293.684235,297.766174,290.679016,300.648926
2006-05-08,299.059906,294.705078,300.822906,293.442810,302.283447,299.939606,294.515137,296.833740,294.475891,294.492584
2006-05-09,288.248871,299.030853,300.973175,296.225952,302.316071,295.651581,301.127380,293.348206,292.327667,290.898865
2006-05-10,297.053741,301.106201,301.611145,293.761993,301.680939,296.517059,302.612091,297.282074,295.661194,289.564392
2006-05-11,296.911499,301.292053,301.754791,296.197113,300.533203,293.069733,305.910797,300.528198,290.363007,289.029480
2006-05-12,297.016327,300.433807,304.145599,295.940277,297.404572,296.268738,302.264771,297.799957,294.646881,288.109344
2006-05-13,302.962982,301.771149,301.946594,293.932190,298.322357,298.822144,302.803680,302.361298,298.761475,293.026733
2006-05-14,303.738159,301.918549,296.638916,296.020386,296.134613,295.457275,299.837524,302.530609,300.476044,295.307220
2006-05-15,306.617554,304.107117,299.563965,293.315735,299.750397,296.736084,301.840424,305.437927,298.908783,298.049011
2006-05-16,299.068115,300.648682,300.487091,288.645844,295.520203,300.190399,301.619202,305.061493,293.856171,296.308502
2006-05-17,293.682190,297.002869,302.778381,295.915375,292.029022,300.328857,300.410095,301.313934,295.348602,294.592255
2006-05-18,289.755280,298.837189,301.484467,295.088898,300.050690,294.989960,303.108398,304.211121,297.304993,295.102020
2006-05-19,293.513306,299.996368,297.425934,293.603455,300.358429,300.139252,300.816162,303.551727,297.508575,296.370575
2006-05-20,291.570709,300.820557,292.206909,288.270599,299.546265,304.427582,301.602600,300.124817,299.006897,295.832153
2006-05-21,301.431915,297.342987,299.020386,291.658661,303.556427,302.386475,301.964996,304.183777,296.034271,295.109222
2006-05-22,299.290436,300.421539,295.387665,293.381165,296.503174,304.504852,305.817780,307.507202,296.928406,293.977600
2006-05-23,300.302277,301.424194,293.168091,293.774597,299.039703,303.959778,307.995636,306.859406,295.488861,297.946869
2006-05-24,293.282166,303.394318,294.757446,297.220062,298.637207,302.817871,305.244141,306.135132,297.451019,305.319397
2006-05-25,292.869019,303.081268,294.344879,299.696136,301.758759,302.586121,297.575409,306.545868,299.203857,301.060608
2006-05-26,294.469177,303.718506,287.762787,297.965179,298.729858,299.852142,302.584473,306.292847,297.119812,299.720978
2006-05-27,297.774872,304.253357,291.502655,293.691223,303.108887,302.111542,305.519379,304.666412,299.491974,299.459625
2006-05-28,295.804535,303.241882,293.636047,287.505951,304.705750,298.327606,303.515900,305.395447,300.419098,304.358795
2006-05-29,294.075714,304.835968,298.507538,286.230560,304.692963,298.353943,305.268311,304.251892,300.235321,305.763123
2006-05-30,293.446960,304.403076,297.490143,292.825104,301.545441,295.457397,302.594971,307.832947,297.893860,299.940552
2006-05-31,297.489197,301.393097,295.292236,295.741821,296.230255,295.949707,302.507111,309.863922,295.848633,297.026550
2006-06-01,299.207794,299.324860,297.324066,291.545288,303.537720,295.547699,304.344788,308.056366,298.252838,297.259460
2006-06-02,299.934967,298.178070,295.122162,297.740265,306.030701,294.833893,304.167908,309.999176,295.269684,303.805756
2006-06-03,301.973877,299.798096,290.449524,298.139801,303.210724,295.342773,300.514648,302.340759,302.315002,303.612122
2006-06-04,302.946777,298.460022,291.036926,295.027405,303.315460,300.096558,300.499603,300.885284,300.490356,304.412598
2006-06-05,301.465546,295.102356,300.198944,300.405121,302.830719,304.202911,303.441345,301.258820,302.381622,303.776306
2006-06-06,299.200104,290.563202,301.571503,298.650177,300.054810,300.330414,304.818207,302.868317,297.618011,303.466156
2006-06-07,299.200653,286.940765,304.357269,298.293640,301.998840,295.493011,306.681152,303.355377,298.406555,301.586426
2006-06-08,299.198669,290.549652,303.447998,301.511719,305.466187,301.107300,307.816895,304.293060,301.426422,300.794495
2006-06-09,298.000366,294.733002,304.655548,301.126007,304.482910,303.413391,308.160400,306.573395,301.123199,301.346924
2006-06-10,299.401428,295.903534,306.927368,299.162872,305.244202,305.296417,304.607574,304.804291,303.744995,302.157379
2006-06-11,300.817505,296.020935,303.883575,299.867767,303.991516,304.365417,306.239594,307.079865,303.159210,301.124390
2006-06-12,298.823883,295.356232,302.363098,301.050690,302.347229,297.323792,300.914581,304.382050,298.841309,304.865234
2006-06-13,300.081299,296.793793,300.954224,295.247650,304.693970,304.732361,297.525269,301.828735,299.638489,302.583191
2006-06-14,301.540710,296.354462,300.692078,294.428284,302.273560,301.748047,297.813965,301.799255,302.839111,301.384155
2006-06-15,300.874542,297.695618,295.989777,294.575928,299.262573,300.142761,300.452179,302.231628,303.972961,304.048462
2006-06-16,301.912231,301.833160,298.017548,300.587952,303.320038,301.652893,301.154175,301.173615,303.580902,305.676056
2006-06-17,301.652405,302.004639,300.419434,300.736725,301.688568,298.358398,304.223328,300.666870,305.535522,306.025177
2006-06-18,301.914703,302.809174,302.958710,299.482971,302.589386,306.028381,304.015503,300.207581,304.057404,303.854462
2006-06-19,301.297028,301.660278,308.239746,291.696960,305.865021,306.188110,300.119202,306.310242,300.471222,303.565826
2006-06-20,301.304382,303.524933,304.704895,295.846466,301.702515,305.320099,305.322998,303.719269,300.014130,304.996918
2006-06-21,303.051086,305.250946,301.889984,299.237122,299.979492,302.896301,305.817017,302.166931,298.742493,303.700409
2006-06-22,305.543427,305.897766,302.901428,295.918427,300.816956,302.345093,307.738617,299.301849,295.012604,302.332703
2006-06-23,301.726807,306.597260,303.981201,303.856934,303.002197,300.310791,305.779877,303.169739,298.946228,301.756927
2006-06-24,303.248810,307.668701,304.681000,304.604370,299.208313,303.990601,305.038452,303.779266,300.031097,301.939941
2006-06-25,304.618225,304.145599,302.555603,302.432159,302.441345,299.577911,300.406799,306.340698,298.519775,303.165009
2006-06-26,305.866638,302.650604,300.238281,305.889984,298.907745,302.757477,297.405457,303.170197,301.289490,303.516693
2006-06-27,305.114166,300.598999,303.522675,306.049988,305.284485,300.400909,305.645172,304.231689,301.783447,304.710388
2006-06-28,306.073120,304.913635,305.405701,303.855499,305.282227,294.904510,304.804230,304.593018,302.178741,302.828644
2006-06-29,305.752167,308.182556,301.588165,302.088684,304.120880,296.324249,302.973663,301.407410,296.445618,303.271912
2006-06-30,306.698303,302.169922,300.100372,303.108765,302.985260,296.236115,304.377808,305.679108,294.646362,301.307617
2006-07-01,306.041748,301.212616,301.879944,305.072998,305.178711,296.345062,306.651337,308.202637,299.749756,301.350861
2006-07-02,307.366394,300.166046,303.335480,305.474854,306.858429,298.980194,305.397095,309.055695,301.789886,301.389862
2006-07-03,308.908051,300.901276,303.587921,304.533234,307.612793,304.444275,302.916870,309.615204,301.974396,302.150635
2006-07-04,308.580261,305.475555,302.993561,306.424835,305.300140,304.869904,302.193604,310.529358,301.730225,303.066345
2006-07-05,310.409790,305.564606,299.727844,308.401306,300.827026,300.353699,302.822327,308.255463,303.053833,304.753510
2006-07-06,309.774902,308.732208,302.443878,304.371429,303.033661,297.053101,304.381012,308.886963,301.657776,305.425568
2006-07-07,310.957611,304.714996,306.313019,305.637115,299.901337,299.408386,304.312836,308.088867,302.459198,306.280090
2006-07-08,309.624023,306.521362,307.597290,305.582581,303.152618,300.979370,303.342987,306.593933,303.021057,302.704346
2006-07-09,310.459351,306.808441,305.989685,305.516724,302.003296,302.587799,304.891602,304.503937,303.709290,305.188995
2006-07-10,310.002167,305.722412,308.223267,306.979065,304.263855,305.640686,306.016632,297.926239,303.251862,305.768982
2006-07-11,307.665680,303.758148,308.486481,304.271027,304.118835,304.902069,307.498138,301.057312,303.853882,305.283264
2006-07-12,310.218964,305.837585,308.858612,310.544312,303.806915,307.724213,303.154175,304.968384,303.919189,302.959625
2006-07-13,306.667480,304.737701,309.690857,311.196930,302.369843,307.130890,305.437531,307.246918,304.660309,304.559631
2006-07-14,303.319794,303.279114,309.105408,309.972290,296.322540,307.002411,303.234192,306.466034,306.812653,304.818420
2006-07-15,304.162537,302.120331,309.380920,306.702911,301.981354,306.384949,303.063568,306.531738,306.189728,303.643555
2006-07-16,306.965393,303.694794,306.141968,309.853210,295.652435,306.861847,302.312744,304.180023,304.819214,303.774475
2006-07-17,307.150360,303.327393,303.114258,305.879150,298.556244,308.623993,300.821564,306.260895,305.695831,302.307343
2006-07-18,305.101288,299.348541,303.105377,309.362579,304.998474,307.032501,300.633942,305.118347,306.439484,303.020599
2006-07-19,301.543915,295.913116,304.804596,305.131378,306.925476,305.192780,302.479645,304.345001,308.616699,304.404175
2006-07-20,302.994171,303.177246,305.876129,306.506561,306.651245,305.458527,303.066620,306.524048,305.430695,304.460297
2006-07-21,302.849884,298.947021,307.879150,300.062714,305.706940,306.807983,300.960236,308.135132,305.197327,303.040649
2006-07-22,304.299103,305.880524,304.684601,300.648224,304.655731,304.745209,298.356659,306.861206,304.094391,302.007050
2006-07-23,304.425476,303.066650,302.256073,302.147949,301.705658,303.876343,299.721100,306.200256,305.272980,303.750610
2006-07-24,304.191925,303.202911,300.614868,306.196106,301.732422,306.499695,298.490204,301.729553,307.799622,305.021637
2006-07-25,304.815918,305.742981,305.477936,308.557648,304.314636,305.857422,299.416016,306.709106,307.433990,306.018005
2006-07-26,304.498169,303.942230,306.033600,309.101593,305.103485,305.434998,303.296783,308.864990,306.033661,306.033997
2006-07-27,307.208435,306.444977,305.076630,308.191925,304.389038,306.424469,306.112457,305.890961,307.842255,305.258484
2006-07-28,304.776276,306.509399,305.098969,308.999664,305.524902,303.891907,304.421814,303.460175,308.718231,305.530212
2006-07-29,304.499512,307.380920,305.409058,305.377533,302.770386,305.584747,304.815643,298.603180,307.481171,305.864502
2006-07-30,302.914948,307.193542,305.490509,304.772888,301.847778,304.921356,301.833191,301.826660,303.248077,307.327332
2006-07-31,302.637726,306.946198,299.544922,304.340698,302.072083,305.359497,302.970520,305.027435,297.972595,307.091095
2006-08-01,304.529480,306.645721,298.431824,304.779327,300.232178,308.015167,303.044769,308.514496,301.646362,305.050842
2006-08-02,304.862183,307.354736,300.105164,303.371216,302.647858,305.490723,305.637634,304.281250,304.567322,303.439728
2006-08-03,304.033508,304.414764,299.772369,301.466919,303.746490,305.896942,307.218689,302.063812,305.898407,303.513550
2006-08-04,307.623993,302.460724,304.512451,300.191559,303.439392,306.626923,310.325165,305.554169,305.759766,300.835663
2006-08-05,307.085449,300.015747,298.340088,303.352417,303.528137,304.188751,310.414337,308.123718,303.147583,302.229553
2006-08-06,307.257568,298.631897,292.477386,299.736572,300.752869,300.403442,307.362000,307.111542,301.733856,304.703308
2006-08-07,304.147095,303.233490,301.129822,296.302063,302.426666,301.173737,305.764557,305.714020,302.264221,304.310669
2006-08-08,303.941040,301.441528,303.720825,301.575470,305.010162,305.841644,300.608551,305.916138,304.228851,301.930359
2006-08-09,307.288879,305.382019,305.504120,305.293640,303.970856,302.166229,303.909485,309.454254,305.953644,296.961487
2006-08-10,309.510834,301.072113,302.797882,307.269165,301.369232,299.925781,305.545715,310.033447,306.632416,298.357513
2006-08-11,309.178925,300.509491,299.961639,306.837128,295.466766,300.860229,305.429413,310.274231,307.294556,302.849335
2006-08-12,311.369293,302.406342,299.288177,308.673523,294.125397,301.952057,307.330902,308.965668,308.320770,301.713959
2006-08-13,309.283203,300.809784,298.098816,306.943573,299.428802,301.539642,309.495667,307.797241,308.556183,300.613861
2006-08-14,308.363098,306.007019,303.524200,303.847748,301.370331,302.728943,308.935089,300.899323,305.563507,301.974976
2006-08-15,309.070251,305.231628,304.583771,300.776520,302.756104,304.427704,309.945892,302.888824,308.192535,304.593597
2006-08-16,309.145935,302.509583,305.532318,300.499237,301.261841,306.375183,310.951813,303.462646,308.483521,304.965790
2006-08-17,308.526550,305.669769,305.539154,302.092804,301.061340,304.474945,313.017365,300.216888,308.192474,304.372711
2006-08-18,307.752350,308.971497,305.403442,301.844727,300.669769,300.262390,308.908905,300.124237,306.077972,304.235107
2006-08-19,308.818359,309.843719,303.449463,302.799255,302.303894,307.636627,310.882050,301.636993,300.928253,301.482391
2006-08-20,309.176422,303.346619,299.835785,302.770569,302.315857,310.932251,308.459259,301.570496,301.790680,294.216553
2006-08-21,307.679657,304.339874,301.727264,300.732025,301.454681,307.467590,310.340393,301.907867,304.884216,290.434418
2006-08-22,306.393616,303.424774,301.415436,299.986786,300.531677,306.019318,309.158203,304.193390,305.290100,293.836487
2006-08-23,305.757172,303.253571,302.228485,301.861847,301.225525,307.421967,306.248901,304.659454,302.095642,297.433014
2006-08-24,306.466217,303.657654,299.311279,303.683502,302.508423,308.422241,308.084137,307.103821,302.336060,296.656403
2006-08-25,305.184723,307.478088,299.561340,303.390411,304.592468,309.096313,307.001343,303.585724,304.569061,298.929565
2006-08-26,305.950958,306.963348,302.089966,298.006744,304.439758,308.077240,305.276733,298.383423,304.425171,300.267517
2006-08-27,305.332397,303.604614,300.971069,297.616455,304.701599,309.066833,304.744202,300.194122,304.142944,297.680664
2006-08-28,304.607391,302.718567,301.674530,299.025055,306.058289,308.891693,302.677826,300.554596,303.071930,300.024170
2006-08-29,306.461060,302.648315,303.901611,300.168701,303.366730,304.379852,299.239960,305.009003,304.423798,302.030426
2006-08-30,304.684967,300.675079,305.767853,301.044617,298.015320,304.427002,297.768372,303.689117,304.794281,302.594055
2006-08-31,306.443970,294.891541,303.158264,301.074982,299.071014,300.522064,297.523682,301.260773,304.034210,302.840668
2006-09-01,306.275482,298.556122,302.522461,302.795807,300.444641,299.959442,298.973938,302.839172,298.348022,303.508636
2006-09-02,306.785889,301.449890,299.734863,304.611481,304.996338,302.747894,302.852356,302.497986,301.802765,304.074036
2006-09-03,304.622711,303.755585,303.181030,301.084625,302.152191,304.431427,305.176727,299.250305,302.036896,303.996216
2006-09-04,301.478333,304.195374,305.887787,302.280914,296.803345,305.082947,307.653198,302.248016,304.018188,302.902527
2006-09-05,301.820068,307.777435,303.271240,301.560486,296.807220,299.230804,307.664734,304.741241,303.959473,304.283112
2006-09-06,302.418549,301.152435,300.528076,303.467834,297.603943,301.164917,308.878540,304.643860,300.475494,304.324249
2006-09-07,305.114380,295.905457,298.274963,305.100006,294.121155,300.509186,306.888550,304.492035,298.834290,300.897125
2006-09-08,303.944275,297.653168,300.579376,306.851593,294.817841,308.167603,309.321381,304.506256,301.812347,298.173615
2006-09-09,296.725006,299.066833,300.803497,305.579010,298.460541,305.679871,307.381683,306.514099,301.840302,298.194519
2006-09-10,297.589233,298.709381,298.440063,306.170929,301.770599,306.231995,311.911133,306.480103,300.021912,298.938629
2006-09-11,299.993744,298.509857,299.018555,303.604187,300.932037,303.582520,312.191772,306.741791,301.075531,297.140533
2006-09-12,306.460144,302.523438,299.901031,302.915741,298.478729,297.682037,308.987762,304.930603,296.649536,297.857697
2006-09-13,303.575317,301.620880,298.795929,303.327911,292.404968,301.457153,307.628387,301.793732,296.849426,299.746460
2006-09-14,297.864532,303.912842,294.619598,300.845764,295.162750,298.678162,302.911865,300.026947,299.178009,299.927002
2006-09-15,300.487762,297.789917,298.526184,302.227875,298.454926,296.212769,292.482330,296.310333,302.084930,299.270844
2006-09-16,301.939606,295.351562,304.926910,299.723724,298.047424,298.757538,298.906464,300.818848,301.485687,297.980377
2006-09-17,301.589417,295.914948,302.581635,297.785675,299.248627,297.119507,296.863739,300.173767,297.456390,299.574677
2006-09-18,304.737183,300.266663,300.681946,302.414215,300.110992,296.726440,293.899536,299.372711,296.490662,298.843231
2006-09-19,307.297211,298.831268,302.237000,295.172150,300.800690,297.661987,290.852386,298.147217,298.543671,297.885773
2006-09-20,299.862579,292.512085,295.316193,297.512299,295.489014,300.177612,293.368500,292.362915,301.490906,295.670502
2006-09-21,288.402710,292.838318,288.906189,299.909943,294.615173,299.406128,289.456665,296.446808,295.402435,296.407349
2006-09-22,286.268677,291.879425,284.891479,299.813263,298.681854,298.769867,293.873535,299.127350,302.234924,296.935822
2006-09-23,282.740509,297.595703,291.979980,302.832367,299.383820,296.469513,297.770142,299.631958,299.275360,299.310028
2006-09-24,293.327820,294.121277,295.139404,302.793396,302.382904,294.115234,296.898895,299.848877,289.418610,299.934875
2006-09-25,294.537445,296.362610,287.418488,296.620758,293.091095,300.535614,296.454468,300.337189,290.250732,299.187988
2006-09-26,294.540802,297.940247,285.239410,296.941437,297.647369,302.499573,297.651093,301.759827,302.762360,300.698090
2006-09-27,291.384064,299.816986,289.613770,294.213257,293.663971,299.811951,296.073761,294.676971,307.266144,301.473938
2006-09-28,288.821381,300.463196,292.407501,296.226379,298.593475,297.755432,294.360016,294.008545,307.139862,300.703644
2006-09-29,292.292389,300.607513,296.739746,294.677582,295.269775,300.843414,293.084442,293.097534,308.254333,299.247070
2006-09-30,294.288269,297.348114,297.895721,301.758240,296.294708,298.023163,297.307465,295.161652,295.168732,301.293488
2006-10-01,296.111969,292.572754,292.436432,296.732361,297.403259,291.779388,292.890503,295.964081,293.596069,302.824127
2006-10-02,296.716705,291.051117,294.316040,296.536255,300.644409,290.416077,296.040314,294.047852,293.527496,302.883972
2006-10-03,292.133972,294.444244,296.647583,290.846008,299.390900,292.761108,300.554230,293.873474,297.522369,301.873749
2006-10-04,291.326904,298.157898,298.054718,288.820068,290.849213,289.322998,300.701630,288.473267,302.091400,302.774048
2006-10-05,296.030579,299.690552,297.783081,290.595551,293.200684,290.541809,292.437317,290.292480,298.273773,298.829498
2006-10-06,296.408295,300.095032,300.605103,290.299652,294.572449,293.539856,294.756592,290.172913,295.327423,292.173553
2006-10-07,299.643097,299.682587,300.484833,288.599091,301.452698,293.230621,296.128448,289.399353,292.906647,292.538788
2006-10-08,295.623871,294.590851,295.116852,287.366425,302.215210,287.427185,292.743958,291.875427,286.804688,294.725922
2006-10-09,295.900513,295.392578,294.684296,292.833405,294.491241,288.585480,293.372284,294.319550,290.282837,292.284790
2006-10-10,297.600037,294.832947,300.571960,295.543335,290.806061,296.087219,289.716827,296.803101,294.480835,290.178619
2006-10-11,297.648071,291.202545,300.387817,295.051666,282.515442,289.317230,296.415802,291.691589,296.166473,288.942322
2006-10-12,294.637085,293.897125,293.896851,295.000824,286.473663,292.199036,293.027802,291.070190,297.943848,300.205627
2006-10-13,289.104980,290.271729,290.021210,298.340729,291.164215,289.344421,290.400085,294.663177,299.183441,296.277039
2006-10-14,285.453339,283.560883,282.959351,298.579987,295.330872,291.293091,292.969574,294.662476,299.609070,291.408997
2006-10-15,285.071655,291.028412,289.956757,295.422729,297.317657,292.284821,293.383392,287.699371,301.815399,289.795929
2006-10-16,280.418091,289.290863,295.742310,292.420776,300.041138,284.859100,295.901947,289.960419,297.409943,288.600830
2006-10-17,284.530426,286.933197,295.397491,290.659424,299.350861,283.161255,294.246765,290.997223,293.450928,289.396729
2006-10-18,287.964050,295.464569,292.175049,294.648224,294.855072,293.858307,283.701996,292.013367,287.144623,293.089844
2006-10-19,285.523499,299.185272,288.741547,291.289642,291.844788,293.990295,283.954895,291.704132,293.495483,294.807556
2006-10-20,284.121887,298.603485,296.143951,290.052368,294.931183,287.990479,287.472687,292.910339,290.739105,293.902618
2006-10-21,280.420441,298.905060,299.163757,293.672882,296.920349,293.177277,296.831116,288.634583,288.037903,289.433502
2006-10-22,282.730988,298.722412,299.277069,294.097107,295.500519,293.745911,291.628052,291.024841,290.720398,291.569733
2006-10-23,282.166534,291.082794,297.556396,292.429138,289.105835,291.340271,288.401123,300.662689,294.601013,293.501770
2006-10-24,281.859009,292.513519,295.045990,291.534454,289.848114,290.145172,286.647552,299.330048,291.492889,293.878906
2006-10-25,286.431488,287.779907,288.366028,294.648071,284.877960,294.182800,284.381531,295.578400,293.019226,293.523071
2006-10-26,290.771515,289.539459,293.384552,293.654144,282.017548,294.009644,286.380035,293.724335,294.953552,294.640106
2006-10-27,289.469543,287.965302,298.190948,295.774628,289.993866,290.954712,284.821289,292.870239,292.471588,295.278107
2006-10-28,287.700684,293.097473,297.255768,298.308258,292.834198,290.923950,290.522095,293.802094,296.931213,290.026398
2006-10-29,287.698334,292.245544,297.267578,296.865753,293.132263,286.444031,288.449982,288.345734,297.534363,290.054108
2006-10-30,286.960846,300.578094,298.988434,291.165894,293.897369,293.419189,294.913818,286.384186,297.775391,289.581726
2006-10-31,286.305450,302.807678,292.810638,287.245941,294.763611,289.161499,297.477509,287.693817,288.132477,294.097961
2006-11-01,286.615723,301.665649,292.664581,287.884125,291.540283,290.526245,295.428253,292.749725,290.005432,296.208130
2006-11-02,293.493439,295.633240,290.612915,287.929138,294.650543,285.403931,296.787109,292.070648,292.301056,298.281677
2006-11-03,293.478119,294.987885,289.798828,292.597351,296.606750,288.431152,291.033264,289.998474,296.226746,299.741364
2006-11-04,294.135376,295.676147,293.768860,290.763092,295.757355,291.505371,282.758118,293.365295,288.468597,296.412476
2006-11-05,291.984314,300.212372,294.409973,290.709045,292.107391,294.500427,286.143616,297.906982,291.280304,292.772644
2006-11-06,289.761322,292.105377,290.806549,291.287140,295.427979,298.856506,291.508911,297.634583,285.892426,291.415466
2006-11-07,288.022064,289.138702,289.735962,289.824463,295.520020,288.580933,286.298553,295.183960,278.952850,282.667511
2006-11-08,290.417755,292.184540,294.063263,285.991821,297.013245,280.379791,280.458466,293.865692,282.768799,283.754456
2006-11-09,287.982788,292.743103,291.316406,286.530487,292.710083,283.883881,281.529663,292.297363,287.550842,281.718140
2006-11-10,290.781555,297.444366,288.919647,291.672729,293.996765,288.182648,284.004669,286.602966,288.515686,282.249207
2006-11-11,296.767944,293.297150,291.443176,288.270752,300.258148,290.882904,284.196716,282.808868,293.982300,287.543610
2006-11-12,295.758575,304.728424,294.967865,293.026489,292.039795,288.474060,282.913422,287.768250,292.124268,289.046356
2006-11-13,294.783936,297.272888,289.629730,294.427155,288.485413,292.505798,284.963806,290.955292,292.596161,285.658264
2006-11-14,290.829956,288.193085,287.954803,295.662140,283.962708,293.749664,280.118073,290.443634,291.143555,281.795013
2006-11-15,279.808624,289.238617,283.399628,292.005188,281.532074,293.565826,285.901520,288.099670,287.178009,279.282745
2006-11-16,277.310791,291.714874,283.646942,286.432251,283.508362,296.664185,281.622589,287.255005,287.788269,277.162964
2006-11-17,275.046417,289.487671,283.762054,295.097076,284.590118,291.399780,291.005341,288.612366,295.478760,279.195526
2006-11-18,282.849579,290.937317,279.825897,289.712189,285.061981,295.909058,290.356812,290.345520,297.394012,278.050537
2006-11-19,288.336548,288.899384,277.965179,280.578583,281.532013,294.562622,287.360687,285.606323,296.793182,284.712738
2006-11-20,283.901611,290.935394,283.429840,282.225494,276.563995,297.522430,290.761475,287.839569,295.918152,288.309723
2006-11-21,282.652069,282.947510,286.347473,283.247284,278.363068,295.826263,291.289642,292.104980,286.063568,289.267029
2006-11-22,289.286133,288.220764,286.351929,284.556152,274.632385,287.616852,291.601715,288.370422,278.170837,289.668427
2006-11-23,291.146362,283.154907,279.906555,282.699005,281.113586,278.237762,284.785675,287.950317,282.142426,291.241394
2006-11-24,288.478821,277.810760,274.949036,286.020447,277.706238,289.654938,283.700775,284.835419,286.469818,290.698395
2006-11-25,284.866058,277.316711,277.397827,288.390320,283.914276,291.702759,275.202515,284.668182,285.204865,297.118622
2006-11-26,277.226135,282.343811,281.518555,289.728302,284.231354,285.986908,280.744995,278.478821,282.787903,295.839966
2006-11-27,277.408813,281.538330,274.212433,280.423279,284.927917,281.640533,281.506744,278.988770,282.384735,293.707733
2006-11-28,283.023987,277.888947,278.205505,280.489166,281.458923,276.836243,280.047760,283.787323,280.582916,290.548401
2006-11-29,289.509338,280.407043,290.627777,280.445679,282.310638,278.685364,282.529785,283.133423,283.415314,290.272247
2006-11-30,292.486755,282.779846,294.973846,280.450104,278.868561,277.060730,288.440613,282.577789,276.603149,293.276825
